id,tweet,link,date,time
1035504550055227394,Ele é amor msis é Justiça. E Jesus disse para respeitarmos as leis do mundo..fora isso..eu sei que vocês pagam impostos. ..eu estou citando uma realidade wue talvez por falta de interesse você nao leu ou pesquisou..a união pegou sim uma parcela de proventos do sul para aumentar,https://twitter.com/PedroHe76503708/status/1035504550055227394,2018-08-31,09:28:18
1034617254787403782,Cara o meu presidente é o bicho....se eu descobri que minha filha tem essa merda nas escola eu vou bater em alguem amanhã na escola...vou voltar a ser o zuera/valentão da escola,https://twitter.com/PedroHe76503708/status/1034617254787403782,2018-08-28,22:42:30
1034271921825886208,Engraçado eu escrevi um rapido texto falando algumas coisas e o texto nao publicou,https://twitter.com/PedroHe76503708/status/1034271921825886208,2018-08-27,23:50:16
1034216444748161024,33 o número da zuera na epoca de escola... a idade de Cristo.. e a mentira das porcentagem...acho wue é bem mais viu..na minha cidade todo mundo que conheço vota no cara..na cidade do lado so se ve adesivasso do 17,https://twitter.com/PedroHe76503708/status/1034216444748161024,2018-08-27,20:09:49
1034071947548745728,Os homens de verdade ja estão fisgados kkkk,https://twitter.com/PedroHe76503708/status/1034071947548745728,2018-08-27,10:35:39
1032061530882404352,Cara sou contra a pena de morte.....por mim pode matar sem pena mesmo.... Mais cuidado com esse odio todo podem acar usando essas coisas para prejudicar o nosso presidente,https://twitter.com/PedroHe76503708/status/1032061530882404352,2018-08-21,21:26:58
1030530522634768384,Isso é uma puta verdade,https://twitter.com/PedroHe76503708/status/1030530522634768384,2018-08-17,16:03:17
1030170571701727234,Cada cachorro que lamba sua casseta...esses vão lamber  a do demonio.... Sou contra pena de morte...por mim pode matar sem pena mesmo... Hurrrrrraaaaaa guerreiros Bom trabalho a todos QSL E QRV,https://twitter.com/PedroHe76503708/status/1030170571701727234,2018-08-16,16:12:58
1030102828088483840,#OdeioJenteQ nao aceitam a verdade...nem se ela estivesse desenhada (para petista kkk),https://twitter.com/PedroHe76503708/status/1030102828088483840,2018-08-16,11:43:47
1029557754111905794,Verdade ....to me estressando atoa...o eles não veem a verdade nem se tivesse pintada na fuça deles,https://twitter.com/PedroHe76503708/status/1029557754111905794,2018-08-14,23:37:51
1029501217590968323,Nao sei prq....e simples hora....ele tava defendendo voces mulheres de um estrupador e a podre do rosário defendendo um bandido. ..ai eu te pergunto quem defende as mulheres?,https://twitter.com/PedroHe76503708/status/1029501217590968323,2018-08-14,19:53:12
1028637217017741312,A verdade bem falada nao tem como ser desmentida  https://twitter.com/nilson_nilson/status/1028285089283801090 …,https://twitter.com/PedroHe76503708/status/1028637217017741312,2018-08-12,10:39:58
1025448535439953920,O mundo ta ficando muito chato,https://twitter.com/PedroHe76503708/status/1025448535439953920,2018-08-03,15:29:17
1024404923600044032,Aproposito fiz esse Twitter agora e voce e a primeira pessoa que sigo...acompanho você desde do reporter inexperiente...voce e uma otima pessoa de coração bom...um formador de opinião...muito mais sucesso pra ti...queDEUS continue te abençoando com o dom de fazer as pessoas feliz,https://twitter.com/PedroHe76503708/status/1024404923600044032,2018-07-31,18:22:20
